ResultID,Node2_x,Node2_y,MaxAxialForce,MaxStress,SumOfSxC,MaxSxC
1,0.125,-1.999,1.0916033161824172,1.0916033161824172,438.8820410205103,456.8381077352699
2,0.125,-1.997,1.0917791733363598,1.0917791733363598,438.5211817726589,456.49375842449706
3,0.125,-1.995,1.0919555311996796,1.0919555311996796,438.1604010025062,456.14951675560627
4,0.125,-1.993,1.0921323916540882,1.0921323916540882,437.799698946312,455.8053830390236
5,0.125,-1.991,1.0923097565900612,1.0923097565900612,437.4390758412858,455.4613575863664
6,0.125,-1.989,1.0924876279068827,1.0924876279068827,437.07853192559077,455.1174407104467
7,0.125,-1.987,1.0926660075126984,1.0926660075126984,436.7180674383493,454.773632725279
8,0.125,-1.985,1.092844897324563,1.092844897324563,436.35768261964745,454.42993394608504
9,0.125,-1.983,1.0930242992684887,1.0930242992684887,435.9973777105396,454.08634468929927
10,0.125,-1.981,1.0932042152794967,1.0932042152794967,435.63715295305394,453.7428652725754
11,0.125,-1.979,1.093384647301668,1.093384647301668,435.27700859019706,453.3994960147922
12,0.125,-1.977,1.093565597288191,1.093565597288191,434.9169448659585,453.0562372360589
13,0.125,-1.975,1.0937470672014151,1.0937470672014151,434.55696202531647,452.7130892577216
14,0.125,-1.973,1.0939290590129007,1.0939290590129007,434.19706031424226,452.3700524023692
15,0.125,-1.971,1.0941115747034713,1.0941115747034713,433.83723997970577,452.0271269938391
16,0.125,-1.969,1.0942946162632645,1.0942946162632645,433.47750126968015,451.6843133572235
17,0.125,-1.967,1.0944781856917847,1.0944781856917847,433.11784443314696,451.34161181887544
18,0.125,-1.965,1.0946622849979555,1.0946622849979555,432.7582697201017,450.9990227064148
19,0.125,-1.963,1.0948469162001733,1.0948469162001733,432.39877738155883,450.65654634873505
20,0.125,-1.961,1.095032081326359,1.095032081326359,432.0393676695563,450.31418307600813
21,0.125,-1.959,1.095217782414013,1.095217782414013,431.68004083716187,449.97193321969246
22,0.125,-1.957,1.0954040215102678,1.0954040215102678,431.32079713847736,449.62979711253723
23,0.125,-1.955,1.0955908006719435,1.0955908006719435,430.9616368286445,449.2877750885902
24,0.125,-1.953,1.0957781219656015,1.0957781219656015,430.6025601638504,448.9458674832038
25,0.125,-1.951,1.0959659874676007,1.0959659874676007,430.2435674013327,448.60407463304074
26,0.125,-1.949,1.0961543992641503,1.0961543992641503,429.8846587993843,448.2623968760811
27,0.125,-1.947,1.0963433594513683,1.0963433594513683,429.5258346173601,447.92083455162856
28,0.125,-1.945,1.0965328701353356,1.0965328701353356,429.16709511568115,447.5793880003167
29,0.125,-1.943,1.0967229334321544,1.0967229334321544,428.80844055584146,447.23805756411645
30,0.125,-1.941,1.0969135514680026,1.0969135514680026,428.44987120041213,446.896843586341
31,0.125,-1.939,1.0971047263791927,1.0971047263791927,428.0913873130479,446.55574641165407
32,0.125,-1.937,1.0972964603122288,1.0972964603122288,427.73298915849256,446.21476638607555
33,0.125,-1.935,1.0974887554238633,1.0974887554238633,427.374677002584,445.8739038569879
34,0.125,-1.933,1.0976816138811583,1.0976816138811583,427.0164511122607,445.5331591731445
35,0.125,-1.931,1.0978750378615412,1.0978750378615412,426.65831175556707,445.1925326846745
36,0.125,-1.929,1.0980690295528648,1.0980690295528648,426.3002592016588,444.8520247430905
37,0.125,-1.927,1.0982635911534682,1.0982635911534682,425.9422937208095,444.51163570129603
38,0.125,-1.925,1.0984587248722337,1.0984587248722337,425.58441558441564,444.1713659135907
39,0.125,-1.923,1.09865443292865,1.09865443292865,425.2266250650026,443.831215735679
40,0.125,-1.921,1.0988507175528701,1.0988507175528701,424.8689224362311,443.4911855246754
41,0.125,-1.919,1.0990475809857758,1.0990475809857758,424.5113079729026,443.15127563911375
42,0.125,-1.917,1.0992450254790356,1.0992450254790356,424.153781950965,442.81148643895176
43,0.125,-1.915,1.0994430532951691,1.0994430532951691,423.7963446475196,442.47181828557984
44,0.125,-1.913,1.0996416667076074,1.0996416667076074,423.438996340826,442.1322715418275
45,0.125,-1.911,1.0998408680007576,1.0998408680007576,423.08173731030877,441.7928465719705
46,0.125,-1.909,1.1000406594700651,1.1000406594700651,422.72456783656366,441.45354374173877
47,0.125,-1.907,1.1002410434220762,1.1002410434220762,422.36748820136347,441.1143634183225
48,0.125,-1.905,1.1004420221745033,1.1004420221745033,422.010498687664,440.7753059703803
49,0.125,-1.903,1.1006435980562896,1.1006435980562896,421.653599579611,440.4363717680468
50,0.125,-1.901,1.1008457734076729,1.1008457734076729,421.2967911625459,440.097561182939
51,0.125,-1.899,1.1010485505802503,1.1010485505802503,420.9400737230121,439.7588745881644
52,0.125,-1.897,1.1012519319370462,1.1012519319370462,420.5834475487612,439.4203123583285
53,0.125,-1.895,1.1014559198525755,1.1014559198525755,420.22691292875993,439.0818748695418
54,0.125,-1.893,1.1016605167129134,1.1016605167129134,419.87047015319604,438.7435624994285
55,0.125,-1.891,1.101865724915759,1.101865724915759,419.51411951348496,438.4053756271326
56,0.125,-1.889,1.102071546870506,1.102071546870506,419.1578613022763,438.06731463332676
57,0.125,-1.887,1.1022779849983082,1.1022779849983082,418.80169581346047,437.7293799002197
58,0.125,-1.885,1.102485041732149,1.102485041732149,418.44562334217505,437.39157181156355
59,0.125,-1.883,1.1026927195169098,1.1026927195169098,418.0896441848114,437.05389075266174
60,0.125,-1.881,1.1029010208094403,1.1029010208094403,417.73375863902186,436.71633711037776
61,0.125,-1.879,1.1031099480786268,1.1031099480786268,417.3779670037253,436.3789112731418
62,0.125,-1.877,1.103319503805464,1.103319503805464,417.0222695791157,436.04161363095966
63,0.125,-1.875,1.103529690483123,1.103529690483123,416.66666666666663,435.70444457541976
64,0.125,-1.873,1.1037405106170273,1.1037405106170273,416.31115856914045,435.3674044997023
65,0.125,-1.871,1.1039519667249194,1.1039519667249194,415.95574559059327,435.0304937985869
66,0.125,-1.869,1.1041640613369357,1.1041640613369357,415.6004280363832,434.69371286846024
67,0.125,-1.867,1.104376796995679,1.104376796995679,415.2452062131762,434.3570621073247
68,0.125,-1.865,1.1045901762562917,1.1045901762562917,414.89008042895443,434.0205419148073
69,0.125,-1.863,1.1048042016865278,1.1048042016865278,414.53505099302197,433.6841526921664
70,0.125,-1.861,1.1050188758668296,1.1050188758668296,414.18011821601294,433.3478948423014
71,0.125,-1.859,1.1052342013904,1.1052342013904,413.8252824098977,433.0117687697606
72,0.125,-1.857,1.1054501808632806,1.1054501808632806,413.47054388799137,432.6757748807501
73,0.125,-1.855,1.1056668169044235,1.1056668169044235,413.1159029649595,432.3399135831411
74,0.125,-1.853,1.1058841121457705,1.1058841121457705,412.7613599568267,432.00418528648004
75,0.125,-1.851,1.1061020692323296,1.1061020692323296,412.4069151809833,431.6685904019961
76,0.125,-1.849,1.10632069082225,1.10632069082225,412.05256895619254,431.33312934261033
77,0.125,-1.847,1.1065399795869035,1.1065399795869035,411.69832160259887,430.99780252294426
78,0.125,-1.845,1.1067599382109583,1.1067599382109583,411.34417344173437,430.66261035932826
79,0.125,-1.843,1.1069805693924635,1.1069805693924635,410.9901247965274,430.3275532698118
80,0.125,-1.841,1.1072018758429225,1.1072018758429225,410.6361759913091,429.9926316741703
81,0.125,-1.839,1.1074238602873772,1.1074238602873772,410.2823273518216,429.6578459939152
82,0.125,-1.837,1.1076465254644874,1.1076465254644874,409.9285792052259,429.32319665230347
83,0.125,-1.835,1.1078698741266106,1.1078698741266106,409.574931880109,428.9886840743453
84,0.125,-1.833,1.1080939090398856,1.1080939090398856,409.22138570649213,428.6543086868143
85,0.125,-1.831,1.1083186329843127,1.1083186329843127,408.8679410158382,428.3200709182558
86,0.125,-1.829,1.108544048753839,1.108544048753839,408.51459814106073,427.98597119899745
87,0.125,-1.827,1.1087701591564376,1.1087701591564376,408.1613574165298,427.6520099611564
88,0.125,-1.825,1.1089969670141975,1.1089969670141975,407.8082191780823,427.31818763865095
89,0.125,-1.823,1.1092244751634008,1.1092244751634008,407.455183763028,426.98450466720766
90,0.125,-1.821,1.1094526864546146,1.1094526864546146,407.10225151015914,426.6509614843729
91,0.125,-1.819,1.1096816037527735,1.1096816037527735,406.749422759758,426.31755852952125
92,0.125,-1.817,1.1099112299372647,1.1099112299372647,406.39669785360485,425.98429624386506
93,0.125,-1.815,1.1101415679020166,1.1101415679020166,406.0440771349862,425.6511750704639
94,0.125,-1.813,1.1103726205555864,1.1103726205555864,405.6915609487038,425.31819545423525
95,0.125,-1.811,1.1106043908212473,1.1106043908212473,405.3391496410824,424.9853578419632
96,0.125,-1.809,1.1108368816370777,1.1108368816370777,404.98684355997784,424.65266268230874
97,0.125,-1.807,1.1110700959560507,1.1110700959560507,404.634643054787,424.3201104258199
98,0.125,-1.805,1.1113040367461229,1.1113040367461229,404.2825484764543,423.9877015249409
99,0.125,-1.803,1.1115387069903266,1.1115387069903266,403.9305601774819,423.65543643402293
100,0.125,-1.801,1.111774109686861,1.111774109686861,403.57867851193794,423.32331560933414
101,0.125,-1.799,1.11201024784918,1.11201024784918,403.22690383546416,422.9913395090686
102,0.125,-1.797,1.1122471245060914,1.1122471245060914,402.8752365052865,422.6595085933584
103,0.125,-1.795,1.112484742701846,1.112484742701846,402.52367688022287,422.32782332428303
104,0.125,-1.793,1.11272310549623,1.11272310549623,402.1722253206916,421.9962841658786
105,0.125,-1.791,1.1129622159646635,1.1129622159646635,401.82088218872127,421.6648915841502
106,0.125,-1.789,1.1132020771982931,1.1132020771982931,401.4696478479598,421.33364604708146
107,0.125,-1.787,1.1134426923040879,1.1134426923040879,401.1185226636822,421.00254802464434
108,0.125,-1.785,1.1136840644049353,1.1136840644049353,400.76750700280104,420.6715979888108
109,0.125,-1.783,1.1139261966397416,1.1139261966397416,400.41660123387555,420.34079641356345
110,0.125,-1.781,1.1141690921635257,1.1141690921635257,400.0658057271197,420.01014377490566
111,0.125,-1.779,1.1144127541475184,1.1144127541475184,399.71512085441253,419.6796405508721
112,0.125,-1.777,1.114657185779265,1.114657185779265,399.3645469893079,419.3492872215411
113,0.125,-1.775,1.114902390262721,1.114902390262721,399.0140845070423,419.019084269044
114,0.125,-1.773,1.1151483708183556,1.1151483708183556,398.6637337845459,418.68903217757713
115,0.125,-1.771,1.115395130683251,1.115395130683251,398.3134952004517,418.35913143341236
116,0.125,-1.769,1.1156426731112064,1.1156426731112064,397.96336913510453,418.02938252490844
117,0.125,-1.767,1.1158910013728396,1.1158910013728396,397.6133559705715,417.69978594252245
118,0.125,-1.765,1.1161401187556914,1.1161401187556914,397.2634560906516,417.3703421788208
119,0.125,-1.763,1.1163900285643291,1.1163900285643291,396.9136698808849,417.0410517284908
120,0.125,-1.761,1.1166407341204507,1.1166407341204507,396.5639977285633,416.71191508835153
121,0.125,-1.759,1.116892238762994,1.116892238762994,396.2144400227402,416.38293275736646
122,0.125,-1.757,1.1171445458482403,1.1171445458482403,395.86499715424014,416.0541052366543
123,0.125,-1.755,1.1173976587499221,1.1173976587499221,395.5156695156695,415.72543302950083
124,0.125,-1.753,1.1176515808593317,1.1176515808593317,395.1664575014262,415.3969166413704
125,0.125,-1.751,1.1179063155854292,1.1179063155854292,394.8173615077098,415.06855657991787
126,0.125,-1.749,1.1181618663549546,1.1181618663549546,394.4683819325329,414.7403533550014
127,0.125,-1.747,1.1184182366125355,1.1184182366125355,394.11951917572975,414.4123074786928
128,0.125,-1.745,1.1186754298208,1.1186754298208,393.77077363896854,414.0844194652914
129,0.125,-1.743,1.1189334494604866,1.1189334494604866,393.42214572576023,413.7566898313341
130,0.125,-1.741,1.11919229903056,1.11919229903056,393.0736358414704,413.4291190956096
131,0.125,-1.739,1.1194519820483235,1.1194519820483235,392.7252443933295,413.1017077791698
132,0.125,-1.737,1.1197125020495324,1.1197125020495324,392.37697179044335,412.7744564053419
133,0.125,-1.735,1.1199738625885112,1.1199738625885112,392.0288184438041,412.44736549974147
134,0.125,-1.733,1.1202360672382676,1.1202360672382676,391.6807847663012,412.1204355902846
135,0.125,-1.731,1.1204991195906127,1.1204991195906127,391.33287117273255,411.7936672072008
136,0.125,-1.729,1.1207630232562749,1.1207630232562749,390.9850780798149,411.4670608830454
137,0.125,-1.727,1.1210277818650225,1.1210277818650225,390.6374059061958,411.14061715271305
138,0.125,-1.725,1.1212933990657798,1.1212933990657798,390.28985507246387,410.8143365534492
139,0.125,-1.723,1.1215598785267495,1.1215598785267495,389.9424260011607,410.4882196248645
140,0.125,-1.721,1.1218272239355351,1.1218272239355351,389.59511911679255,410.1622669089477
141,0.125,-1.719,1.12209543899926,1.12209543899926,389.2479348458406,409.8364789500776
142,0.125,-1.717,1.1223645274446934,1.1223645274446934,388.9008736167734,409.5108562950379
143,0.125,-1.715,1.1226344930183727,1.1226344930183727,388.55393586005835,409.18539949302897
144,0.125,-1.713,1.1229053394867294,1.1229053394867294,388.2071220081728,408.86010909568273
145,0.125,-1.711,1.1231770706362143,1.1231770706362143,387.8604324956167,408.5349856570748
146,0.125,-1.709,1.1234496902734241,1.1234496902734241,387.5138677589234,408.21002973373913
147,0.125,-1.707,1.1237232022252308,1.1237232022252308,387.16742823667255,407.88524188468136
148,0.125,-1.705,1.123997610338907,1.123997610338907,386.8211143695014,407.56062267139197
149,0.125,-1.703,1.1242729184822604,1.1242729184822604,386.4749266001175,407.2361726578615
150,0.125,-1.701,1.1245491305437585,1.1245491305437585,386.12886537330985,406.9118924105931
151,0.125,-1.699,1.1248262504326645,1.1248262504326645,385.78293113596226,406.5877824986172
152,0.125,-1.697,1.1251042820791688,1.1251042820791688,385.43712433706537,406.26384349350604
153,0.125,-1.695,1.1253832294345214,1.1253832294345214,385.0914454277287,405.94007596938746
154,0.125,-1.693,1.1256630964711662,1.1256630964711662,384.74589486119316,405.61648050295884
155,0.125,-1.691,1.1259438871828789,1.1259438871828789,384.4004730928444,405.29305767350246
156,0.125,-1.689,1.126225605584901,1.126225605584901,384.05518058022506,404.9698080628998
157,0.125,-1.687,1.1265082557140773,1.1265082557140773,383.71001778304685,404.6467322556454
158,0.125,-1.685,1.126791841628997,1.126791841628997,383.36498516320495,404.3238308388628
159,0.125,-1.683,1.1270763674101283,1.1270763674101283,383.0200831847891,404.0011044023178
160,0.125,-1.681,1.1273618371599654,1.1273618371599654,382.67531231409885,403.6785535384356
161,0.125,-1.679,1.1276482550031646,1.1276482550031646,382.3306730196545,403.35617884231374
162,0.125,-1.677,1.1279356250866899,1.1279356250866899,381.9861657722123,403.0339809117383
163,0.125,-1.675,1.1282239515799557,1.1282239515799557,381.64179104477614,402.7119603471993
164,0.125,-1.673,1.1285132386749714,1.1285132386749714,381.29754931261215,402.3901177519051
165,0.125,-1.671,1.1288034905864885,1.1288034905864885,380.9534410532615,402.06845373179885
166,0.125,-1.669,1.1290947115521466,1.1290947115521466,380.6094667465548,401.7469688955737
167,0.125,-1.667,1.1293869058326211,1.1293869058326211,380.265626874625,401.4256638546882
168,0.125,-1.665,1.129680077711774,1.129680077711774,379.92192192192186,401.1045392233828
169,0.125,-1.663,1.129974231496802,1.129974231496802,379.57835237522545,400.78359561869456
170,0.125,-1.661,1.130269371518391,1.130269371518391,379.2349187236605,400.4628336604747
171,0.125,-1.659,1.1305655021308645,1.1305655021308645,378.89162145871,400.1422539714031
172,0.125,-1.657,1.1308626277123417,1.1308626277123417,378.5484610742305,399.82185717700577
173,0.125,-1.655,1.1311607526648904,1.1311607526648904,378.2054380664652,399.50164390567056
174,0.125,-1.653,1.1314598814146821,1.1314598814146821,377.8625529340593,399.18161478866386
175,0.125,-1.651,1.1317600184121508,1.1317600184121508,377.51980617807396,398.86177046014683
176,0.125,-1.649,1.132061168132151,1.132061168132151,377.1771983020012,398.5421115571925
177,0.125,-1.647,1.1323633350741178,1.1323633350741178,376.8347298117791,398.2226387198025
178,0.125,-1.645,1.1326665237622267,1.1326665237622267,376.49240121580544,397.9033525909234
179,0.125,-1.643,1.132970738745557,1.132970738745557,376.1502130249544,397.58425381646487
180,0.125,-1.641,1.1332759845982543,1.1332759845982543,375.8081657525899,397.26534304531566
181,0.125,-1.639,1.1335822659196944,1.1335822659196944,375.466259914582,396.9466209293613
182,0.125,-1.637,1.1338895873346515,1.1338895873346515,375.12449602932185,396.62808812350204
183,0.125,-1.635,1.1341979534934632,1.1341979534934632,374.78287461773704,396.30974528566935
184,0.125,-1.633,1.1345073690721987,1.1345073690721987,374.4413962033068,395.9915930768444
185,0.125,-1.631,1.1348178387728305,1.1348178387728305,374.1000613120785,395.6736321610756
186,0.125,-1.629,1.1351293673234037,1.1351293673234037,373.7588704726826,395.35586320549606
187,0.125,-1.627,1.135441959478208,1.135441959478208,373.4178242163491,395.038286880342
188,0.125,-1.625,1.1357556200179537,1.1357556200179537,373.0769230769231,394.7209038589713
189,0.125,-1.623,1.1360703537499437,1.1360703537499437,372.7361675908811,394.4037148178808
190,0.125,-1.621,1.1363861655082519,1.1363861655082519,372.3955582973475,394.08672043672567
191,0.125,-1.619,1.1367030601538974,1.1367030601538974,372.0550957381099,393.76992139833624
192,0.125,-1.617,1.1370210425750304,1.1370210425750304,371.7147804576375,393.4533183887397
193,0.125,-1.615,1.1373401176871063,1.1373401176871063,371.37461300309604,393.13691209717615
194,0.125,-1.613,1.1376602904330682,1.1376602904330682,371.0345939243646,392.8207032161181
195,0.125,-1.611,1.1379815657835337,1.1379815657835337,370.6947237740534,392.50469244129084
196,0.125,-1.609,1.1383039487369757,1.1383039487369757,370.35500310752013,392.18888047168974
197,0.125,-1.607,1.138627444319911,1.138627444319911,370.01543248288743,391.8732680096013
198,0.125,-1.605,1.138952057587086,1.138952057587086,369.67601246105914,391.5578557606214
199,0.125,-1.603,1.139277793621667,1.139277793621667,369.33674360573923,391.2426444336757
200,0.125,-1.601,1.1396046575354302,1.1396046575354302,368.9976264834478,390.92763474103896
201,0.125,-1.599,1.1399326544689528,1.1399326544689528,368.6586616635396,390.61282739835497
202,0.125,-1.597,1.1402617895918084,1.1402617895918084,368.31984971822163,390.29822312465694
203,0.125,-1.595,1.1405920681027588,1.1405920681027588,367.9811912225705,389.98382264238717
204,0.125,-1.593,1.1409234952299538,1.1409234952299538,367.64268675455116,389.66962667741774
205,0.125,-1.591,1.141256076231127,1.141256076231127,367.30433689503457,389.3556359590709
206,0.125,-1.589,1.1415898163937959,1.1415898163937959,366.96614222781625,389.04185122013985
207,0.125,-1.587,1.1419247210354633,1.1419247210354633,366.6281033396345,388.728273196909
208,0.125,-1.585,1.1422607955038198,1.1422607955038198,366.29022082018935,388.41490262917574
209,0.125,-1.583,1.142598045176947,1.142598045176947,365.9524952621604,388.1017402602705
210,0.125,-1.581,1.142936475463526,1.142936475463526,365.614927261227,387.788786837079
211,0.125,-1.579,1.1432760918030422,1.1432760918030422,365.2775174160861,387.476043110063
212,0.125,-1.577,1.1436168996659952,1.1436168996659952,364.9402663284717,387.16350983328175
213,0.125,-1.575,1.1439589045541108,1.1439589045541108,364.60317460317447,386.85118776441436
214,0.125,-1.573,1.1443021120005523,1.1443021120005523,364.266242848061,386.5390776647812
215,0.125,-1.571,1.1446465275701332,1.1446465275701332,363.92947167409284,386.22718029936533
216,0.125,-1.569,1.1449921568595376,1.1449921568595376,363.5928616953473,385.91549643683646
217,0.125,-1.567,1.1453390054975316,1.1453390054975316,363.2564135290363,385.6040268495711
218,0.125,-1.565,1.1456870791451885,1.1456870791451885,362.92012779552704,385.2927723136767
219,0.125,-1.563,1.1460363834961051,1.1460363834961051,362.5840051183621,384.9817336090137
220,0.125,-1.561,1.1463869242766274,1.1463869242766274,362.2480461242792,384.6709115192182
221,0.125,-1.559,1.1467387072460737,1.1467387072460737,361.91225144323283,384.3603068317255
222,0.125,-1.557,1.1470917381969614,1.1470917381969614,361.57662170841365,384.0499203377926
223,0.125,-1.555,1.147446022955235,1.147446022955235,361.2411575562701,383.7397528325223
224,0.125,-1.553,1.1478015673804964,1.1478015673804964,360.90585962652926,383.4298051148861
225,0.125,-1.551,1.1481583773662372,1.1481583773662372,360.5707285622179,383.1200779877487
226,0.125,-1.549,1.1485164588400698,1.1485164588400698,360.23576500968363,382.8105722578906
227,0.125,-1.547,1.1488758177639653,1.1488758177639653,359.9009696186166,382.501288736033
228,0.125,-1.545,1.149236460134492,1.149236460134492,359.56634304207125,382.1922282368626
229,0.125,-1.543,1.149598391983051,1.149598391983051,359.2318859364873,381.8833915790547
230,0.125,-1.541,1.1499616193761206,1.1499616193761206,358.8975989617132,381.5747795852987
231,0.125,-1.539,1.1503261484154983,1.1503261484154983,358.5634827810267,381.2663930823226
232,0.125,-1.537,1.1506919852385458,1.1506919852385458,358.2295380611582,380.95823290091806
233,0.125,-1.535,1.1510591360184357,1.1510591360184357,357.89576547231263,380.65029987596495
234,0.125,-1.533,1.1514276069644032,1.1514276069644032,357.562165688193,380.3425948464581
235,0.125,-1.531,1.1517974043219952,1.1517974043219952,357.2287393860222,380.03511865553185
236,0.125,-1.529,1.1521685343733212,1.1521685343733212,356.8954872465663,379.7278721504849
237,0.125,-1.527,1.1525410034373142,1.1525410034373142,356.5624099541584,379.4208561828087
238,0.125,-1.525,1.1529148178699828,1.1529148178699828,356.2295081967212,379.1140716082108
239,0.125,-1.523,1.1532899840646742,1.1532899840646742,355.89678266579125,378.80751928664336
240,0.125,-1.521,1.1536665084523323,1.1536665084523323,355.56423405654175,378.5012000823282
241,0.125,-1.519,1.154044397501765,1.154044397501765,355.2318630678078,378.1951148637844
242,0.125,-1.517,1.1544236577199072,1.1544236577199072,354.8996704021094,377.88926450385486
243,0.125,-1.515,1.1548042956520908,1.1548042956520908,354.5676567656766,377.58364987973346
244,0.125,-1.513,1.155186317882313,1.155186317882313,354.2358228684731,377.2782718729921
245,0.125,-1.511,1.1555697310335105,1.1555697310335105,353.9041694242224,376.9731313696094
246,0.125,-1.509,1.1559545417678323,1.1559545417678323,353.5726971504308,376.6682292599966
